"V1" "V2"
"tr_4_pm_3_27.fasta" 8.83255993601676 -5.65938646259557
"tr_4_pm_3_28.fasta" 8.79384908815329 -5.62443807347017
"tr_4_pm_3_29.fasta" 7.9870301583164 -5.3128110862331
"tr_4_pm_3_3.fasta" 8.83255993601676 -5.65938646259557
"tr_4_pm_3_30.fasta" 8.83255993601676 -5.65938646259557
"tr_4_pm_3_4.fasta" 8.95060215968282 -6.39994691864693
"tr_4_pm_3_5.fasta" 8.83255993601676 -5.65938646259557
"tr_4_pm_3_6.fasta" 8.83255993601676 -5.65938646259557
"tr_4_pm_3_7.fasta" 8.83255993601676 -5.65938646259557
"tr_4_pm_3_8.fasta" 8.83255993601676 -5.65938646259557
"tr_4_pm_3_9.fasta" 8.83255993601676 -5.65938646259557
"tr_5_pm_1_1.fasta" -6.47815860472428 -10.8704840678448
"tr_5_pm_1_10.fasta" -7.13199805570868 -11.1001454998162
"tr_5_pm_1_11.fasta" -6.20457657077901 -9.55142407587632
"tr_5_pm_1_12.fasta" -6.20457657077901 -9.55142407587631
"tr_5_pm_1_13.fasta" -6.1692070628738 -9.46690077799949
"tr_5_pm_1_14.fasta" -6.20457657077901 -9.55142407587632
"tr_5_pm_1_15.fasta" -6.1692070628738 -9.46690077799949
"tr_5_pm_1_16.fasta" -6.20457657077901 -9.55142407587632
"tr_5_pm_1_17.fasta" -6.48178479722964 -10.8800843157198
"tr_5_pm_1_18.fasta" -6.20457657077901 -9.55142407587632
"tr_5_pm_1_19.fasta" -6.20457657077901 -9.55142407587632
"tr_5_pm_1_2.fasta" -6.20457657077901 -9.55142407587632
"tr_5_pm_1_20.fasta" -6.20457657077901 -9.55142407587632
"tr_5_pm_1_21.fasta" -6.20457657077901 -9.55142407587632
"tr_5_pm_1_22.fasta" -6.47815860472428 -10.8704840678448
"tr_5_pm_1_23.fasta" -6.16873203325513 -9.46556085960693
"tr_5_pm_1_24.fasta" -6.20457657077901 -9.55142407587631
"tr_5_pm_1_25.fasta" -6.1692070628738 -9.46690077799949
"tr_5_pm_1_26.fasta" -6.20457657077901 -9.55142407587632
"tr_5_pm_1_27.fasta" -7.79713358395464 -7.42258580867298
"tr_5_pm_1_28.fasta" -6.47815860472428 -10.8704840678448
"tr_5_pm_1_29.fasta" -4.13740972877404 -8.31845701986132
"tr_5_pm_1_3.fasta" -6.1692070628738 -9.46690077799949
"tr_5_pm_1_30.fasta" -6.20457657077901 -9.55142407587632
"tr_5_pm_1_31.fasta" -6.20457657077901 -9.55142407587631
"tr_5_pm_1_32.fasta" -6.20457657077901 -9.55142407587631
"tr_5_pm_1_33.fasta" -6.20457657077901 -9.55142407587631
"tr_5_pm_1_34.fasta" -6.20457657077901 -9.55142407587631
"tr_5_pm_1_35.fasta" -6.48178479722964 -10.8800843157198
"tr_5_pm_1_36.fasta" -6.20457657077901 -9.55142407587631
"tr_5_pm_1_37.fasta" -6.16873203325513 -9.46556085960693
"tr_5_pm_1_38.fasta" -6.20457657077901 -9.55142407587631
"tr_5_pm_1_39.fasta" -6.48178479722964 -10.8800843157198
"tr_5_pm_1_4.fasta" -6.20457657077901 -9.55142407587631
"tr_5_pm_1_40.fasta" -6.05585282123554 -9.19855660804604
"tr_5_pm_1_5.fasta" -6.1692070628738 -9.46690077799949
"tr_5_pm_1_6.fasta" -6.20457657077901 -9.55142407587631
"tr_5_pm_1_7.fasta" -6.1692070628738 -9.46690077799949
"tr_5_pm_1_8.fasta" -6.20457657077901 -9.55142407587631
"tr_5_pm_1_9.fasta" -6.20457657077901 -9.55142407587631
"tr_5_pm_2_1.fasta" -6.1692070628738 -9.46690077799949
"tr_5_pm_2_10.fasta" -6.20457657077901 -9.55142407587631
"tr_5_pm_2_11.fasta" -6.16873203325513 -9.46556085960693
"tr_5_pm_2_12.fasta" -6.8250803296051 -6.44946755069186
"tr_5_pm_2_13.fasta" -6.48178479722964 -10.8800843157198
"tr_5_pm_2_14.fasta" -4.91700040558985 -12.6720044946417
"tr_5_pm_2_15.fasta" -6.41920423852812 -10.7355089493304
"tr_5_pm_2_16.fasta" -6.20457657077901 -9.55142407587631
"tr_5_pm_2_17.fasta" -6.48178479722964 -10.8800843157198
"tr_5_pm_2_18.fasta" -6.20457657077901 -9.55142407587631
"tr_5_pm_2_19.fasta" -6.20457657077901 -9.55142407587631
"tr_5_pm_2_2.fasta" -6.47815860472428 -10.8704840678448
"tr_5_pm_2_20.fasta" -6.20457657077901 -9.55142407587631
"tr_5_pm_2_21.fasta" -6.93502122095258 -8.86893195123739
"tr_5_pm_2_22.fasta" -6.20457657077901 -9.55142407587631
"tr_5_pm_2_23.fasta" -6.1692070628738 -9.4669007779995
"tr_5_pm_2_24.fasta" -6.48178479722964 -10.8800843157198
"tr_5_pm_2_25.fasta" -6.42670535032521 -10.753267542064
"tr_5_pm_2_26.fasta" -6.20457657077901 -9.55142407587631
"tr_5_pm_2_27.fasta" -6.04885926572033 -9.18091024078444
"tr_5_pm_2_28.fasta" -6.20457657077901 -9.55142407587631
"tr_5_pm_2_29.fasta" -6.20457657077901 -9.55142407587631
"tr_5_pm_2_3.fasta" -6.04885926572033 -9.18091024078444
"tr_5_pm_2_30.fasta" -6.20457657077901 -9.55142407587631
"tr_5_pm_2_4.fasta" -6.20457657077901 -9.55142407587631
"tr_5_pm_2_5.fasta" -4.22771456641447 -6.00560553701584
"tr_5_pm_2_6.fasta" -7.26810462162195 -11.8356400893184
"tr_5_pm_2_7.fasta" -6.20457657077901 -9.55142407587631
"tr_5_pm_2_8.fasta" -6.47815860472429 -10.8704840678448
"tr_5_pm_2_9.fasta" -6.1692070628738 -9.46690077799949
"tr_5_pm_3_1.fasta" -6.38900151339515 -8.02265108185981
"tr_5_pm_3_10.fasta" -6.20457657077901 -9.55142407587631
"tr_5_pm_3_11.fasta" -6.48178479722964 -10.8800843157199
"tr_5_pm_3_12.fasta" -6.1692070628738 -9.46690077799949
"tr_5_pm_3_13.fasta" -6.48178479722964 -10.8800843157198
"tr_5_pm_3_14.fasta" -6.20457657077901 -9.55142407587631
"tr_5_pm_3_15.fasta" -6.20457657077901 -9.55142407587631
"tr_5_pm_3_16.fasta" -6.20457657077901 -9.55142407587631
"tr_5_pm_3_17.fasta" -6.1692070628738 -9.46690077799949
"tr_5_pm_3_18.fasta" -6.41920423852812 -10.7355089493304
"tr_5_pm_3_19.fasta" -6.13890870660423 -9.39437711177455
"tr_5_pm_3_2.fasta" -6.41906490714497 -10.7334272794021
"tr_5_pm_3_20.fasta" -6.20457657077901 -9.55142407587631
"tr_5_pm_3_3.fasta" -6.20457657077901 -9.55142407587631
"tr_5_pm_3_4.fasta" -6.20457657077901 -9.55142407587632
"tr_5_pm_3_5.fasta" -6.47815860472429 -10.8704840678448
"tr_5_pm_3_6.fasta" -6.20457657077901 -9.55142407587632
"tr_5_pm_3_7.fasta" -6.20457657077901 -9.55142407587632
"tr_5_pm_3_8.fasta" -6.20457657077901 -9.55142407587632
"tr_5_pm_3_9.fasta" -6.48178479722964 -10.8800843157199
