"tr_1_113.fasta" "tr_1_125.fasta" "tr_1_136.fasta" "tr_1_140.fasta" "tr_1_146.fasta" "tr_1_30.fasta" "tr_1_31.fasta" "tr_1_39.fasta" "tr_1_46.fasta" "tr_1_71.fasta" "tr_1_75.fasta" "tr_1_80.fasta" "tr_1_81.fasta" "tr_1_9.fasta" "tr_1_92.fasta" "tr_2_35.fasta" "tr_2_47.fasta" "tr_2_5.fasta" "tr_2_61.fasta" "tr_2_8.fasta" "tr_2_85.fasta" "tr_2_93.fasta" "tr_2_95.fasta" "tr_2_96.fasta" "tr_3_18.fasta" "tr_3_33.fasta" "tr_3_56.fasta" "tr_3_61.fasta" "tr_3_66.fasta" "tr_3_96.fasta" "tr_3_98.fasta" "tr_3_99.fasta" "tr_4_2.fasta" "tr_4_38.fasta" "tr_4_39.fasta" "tr_4_43.fasta" "tr_4_50.fasta" "tr_4_57.fasta" "tr_4_7.fasta" "tr_4_82.fasta" "tr_4_83.fasta" "tr_4_95.fasta" "tr_4_97.fasta" "tr_5_2.fasta" "tr_5_22.fasta" "tr_5_40.fasta" "tr_5_43.fasta" "tr_5_5.fasta" "tr_5_6.fasta" "tr_5_9.fasta"
"tr_3_18.fasta" "0.254549845933448" "0.347987401240629" "0.29207612906954" "0.255281154595445" "0.282788469504208" "0.258909012243142" "0.232246965242346" "0.279008915100369" "0.270548199839494" "0.28209570374067" "0.305619136392229" "0.293815340874914" "0.249361513883925" "0.261808456417143" "0.237150400709074" "0.235270424338538" "0.191732270530399" "0.171673421367583" "0.174738110339053" "0.201679834814432" "0.19070946939362" "0.171638330224388" "0.193505740382169" "0.165636001883814" "tr_3_18.fasta tr_3_18.fasta" "tr_3_18.fasta tr_3_33.fasta" "tr_3_18.fasta tr_3_56.fasta" "tr_3_18.fasta tr_3_61.fasta" "tr_3_18.fasta tr_3_66.fasta" "tr_3_18.fasta tr_3_96.fasta" "tr_3_18.fasta tr_3_98.fasta" "tr_3_18.fasta tr_3_99.fasta" "tr_3_18.fasta tr_4_2.fasta" "tr_3_18.fasta tr_4_38.fasta" "tr_3_18.fasta tr_4_39.fasta" "tr_3_18.fasta tr_4_43.fasta" "tr_3_18.fasta tr_4_50.fasta" "tr_3_18.fasta tr_4_57.fasta" "tr_3_18.fasta tr_4_7.fasta" "tr_3_18.fasta tr_4_82.fasta" "tr_3_18.fasta tr_4_83.fasta" "tr_3_18.fasta tr_4_95.fasta" "tr_3_18.fasta tr_4_97.fasta" "tr_3_18.fasta tr_5_2.fasta" "tr_3_18.fasta tr_5_22.fasta" "tr_3_18.fasta tr_5_40.fasta" "tr_3_18.fasta tr_5_43.fasta" "tr_3_18.fasta tr_5_5.fasta" "tr_3_18.fasta tr_5_6.fasta" "tr_3_18.fasta tr_5_9.fasta"
"tr_3_33.fasta" "0.241999443401264" "0.351931364449274" "0.279376050874919" "0.235939899979246" "0.275961477276888" "0.242490590195879" "0.233628589520643" "0.245763811895598" "0.246084724212807" "0.269730076421548" "0.300176947346631" "0.28149781713946" "0.225855859243384" "0.242229752518021" "0.217842083746611" "0.240946811447492" "0.179521581011032" "0.141997147648946" "0.175404960565214" "0.189475809798833" "0.157614567675075" "0.172056128389923" "0.155167493839967" "0.176362183466405" "0.0638090388890397" "tr_3_33.fasta tr_3_33.fasta" "tr_3_33.fasta tr_3_56.fasta" "tr_3_33.fasta tr_3_61.fasta" "tr_3_33.fasta tr_3_66.fasta" "tr_3_33.fasta tr_3_96.fasta" "tr_3_33.fasta tr_3_98.fasta" "tr_3_33.fasta tr_3_99.fasta" "tr_3_33.fasta tr_4_2.fasta" "tr_3_33.fasta tr_4_38.fasta" "tr_3_33.fasta tr_4_39.fasta" "tr_3_33.fasta tr_4_43.fasta" "tr_3_33.fasta tr_4_50.fasta" "tr_3_33.fasta tr_4_57.fasta" "tr_3_33.fasta tr_4_7.fasta" "tr_3_33.fasta tr_4_82.fasta" "tr_3_33.fasta tr_4_83.fasta" "tr_3_33.fasta tr_4_95.fasta" "tr_3_33.fasta tr_4_97.fasta" "tr_3_33.fasta tr_5_2.fasta" "tr_3_33.fasta tr_5_22.fasta" "tr_3_33.fasta tr_5_40.fasta" "tr_3_33.fasta tr_5_43.fasta" "tr_3_33.fasta tr_5_5.fasta" "tr_3_33.fasta tr_5_6.fasta" "tr_3_33.fasta tr_5_9.fasta"
"tr_3_56.fasta" "0.233930707655283" "0.281384678026285" "0.259197392538607" "0.228410630833254" "0.240276027033816" "0.234810035437781" "0.201799701260585" "0.249447981319982" "0.247893589236648" "0.243783762787764" "0.277336756084218" "0.266280812042461" "0.225588551035981" "0.239159190650686" "0.207291181482439" "0.184666054354214" "0.156796646791566" "0.13775089147208" "0.127466161472807" "0.153815936917585" "0.139353523367061" "0.139524213468088" "0.149874914173641" "0.137368840493713" "0.0802687594133303" "0.082475384957456" "tr_3_56.fasta tr_3_56.fasta" "tr_3_56.fasta tr_3_61.fasta" "tr_3_56.fasta tr_3_66.fasta" "tr_3_56.fasta tr_3_96.fasta" "tr_3_56.fasta tr_3_98.fasta" "tr_3_56.fasta tr_3_99.fasta" "tr_3_56.fasta tr_4_2.fasta" "tr_3_56.fasta tr_4_38.fasta" "tr_3_56.fasta tr_4_39.fasta" "tr_3_56.fasta tr_4_43.fasta" "tr_3_56.fasta tr_4_50.fasta" "tr_3_56.fasta tr_4_57.fasta" "tr_3_56.fasta tr_4_7.fasta" "tr_3_56.fasta tr_4_82.fasta" "tr_3_56.fasta tr_4_83.fasta" "tr_3_56.fasta tr_4_95.fasta" "tr_3_56.fasta tr_4_97.fasta" "tr_3_56.fasta tr_5_2.fasta" "tr_3_56.fasta tr_5_22.fasta" "tr_3_56.fasta tr_5_40.fasta" "tr_3_56.fasta tr_5_43.fasta" "tr_3_56.fasta tr_5_5.fasta" "tr_3_56.fasta tr_5_6.fasta" "tr_3_56.fasta tr_5_9.fasta"
"tr_3_61.fasta" "0.283702415284376" "0.36252375964032" "0.311532193945895" "0.278784471340616" "0.307163730791412" "0.274897344076744" "0.249807042156245" "0.296428363954821" "0.2835759970335" "0.310886261163016" "0.328864522693412" "0.315174521670141" "0.269788919263677" "0.283256421842083" "0.250363850778726" "0.230931268728362" "0.200938537072536" "0.170919316206969" "0.18646485068328" "0.21870699275331" "0.202331479139412" "0.189066736987002" "0.217233514500683" "0.176713745761853" "0.0573507172459309" "0.0943286196353599" "0.0970821684767307" "tr_3_61.fasta tr_3_61.fasta" "tr_3_61.fasta tr_3_66.fasta" "tr_3_61.fasta tr_3_96.fasta" "tr_3_61.fasta tr_3_98.fasta" "tr_3_61.fasta tr_3_99.fasta" "tr_3_61.fasta tr_4_2.fasta" "tr_3_61.fasta tr_4_38.fasta" "tr_3_61.fasta tr_4_39.fasta" "tr_3_61.fasta tr_4_43.fasta" "tr_3_61.fasta tr_4_50.fasta" "tr_3_61.fasta tr_4_57.fasta" "tr_3_61.fasta tr_4_7.fasta" "tr_3_61.fasta tr_4_82.fasta" "tr_3_61.fasta tr_4_83.fasta" "tr_3_61.fasta tr_4_95.fasta" "tr_3_61.fasta tr_4_97.fasta" "tr_3_61.fasta tr_5_2.fasta" "tr_3_61.fasta tr_5_22.fasta" "tr_3_61.fasta tr_5_40.fasta" "tr_3_61.fasta tr_5_43.fasta" "tr_3_61.fasta tr_5_5.fasta" "tr_3_61.fasta tr_5_6.fasta" "tr_3_61.fasta tr_5_9.fasta"
"tr_3_66.fasta" "0.252333671905874" "0.29485204859102" "0.259954250933757" "0.246634646002553" "0.250089669343594" "0.254814455610596" "0.225209410809777" "0.271983925575977" "0.261133642236751" "0.260770817226244" "0.276991219244148" "0.259071731522289" "0.248783104044674" "0.253537984641873" "0.231411743100267" "0.203076300237388" "0.176964720823062" "0.146435420110319" "0.153682572322747" "0.173795013768939" "0.155657963197339" "0.164356056077411" "0.16239556008092" "0.167183883394596" "0.0822025883259414" "0.0731976597494488" "0.0655300712597905" "0.0889604637688855" "tr_3_66.fasta tr_3_66.fasta" "tr_3_66.fasta tr_3_96.fasta" "tr_3_66.fasta tr_3_98.fasta" "tr_3_66.fasta tr_3_99.fasta" "tr_3_66.fasta tr_4_2.fasta" "tr_3_66.fasta tr_4_38.fasta" "tr_3_66.fasta tr_4_39.fasta" "tr_3_66.fasta tr_4_43.fasta" "tr_3_66.fasta tr_4_50.fasta" "tr_3_66.fasta tr_4_57.fasta" "tr_3_66.fasta tr_4_7.fasta" "tr_3_66.fasta tr_4_82.fasta" "tr_3_66.fasta tr_4_83.fasta" "tr_3_66.fasta tr_4_95.fasta" "tr_3_66.fasta tr_4_97.fasta" "tr_3_66.fasta tr_5_2.fasta" "tr_3_66.fasta tr_5_22.fasta" "tr_3_66.fasta tr_5_40.fasta" "tr_3_66.fasta tr_5_43.fasta" "tr_3_66.fasta tr_5_5.fasta" "tr_3_66.fasta tr_5_6.fasta" "tr_3_66.fasta tr_5_9.fasta"
"tr_3_96.fasta" "0.241316239280081" "0.326039779204418" "0.264009967838496" "0.241864859421788" "0.234259334058031" "0.243447662882203" "0.205249692457681" "0.261982697885277" "0.257493389676216" "0.262690421058483" "0.279572888654619" "0.264430404510481" "0.240703693991769" "0.240276548284046" "0.213098558997001" "0.191581551256924" "0.165155434831993" "0.131230086373508" "0.129114793879031" "0.15853846483114" "0.143354860442797" "0.136387020053101" "0.154805362281218" "0.149003831741829" "0.105511730673653" "0.09164049815064" "0.0644315451092343" "0.110759084879014" "0.07063314351854" "tr_3_96.fasta tr_3_96.fasta" "tr_3_96.fasta tr_3_98.fasta" "tr_3_96.fasta tr_3_99.fasta" "tr_3_96.fasta tr_4_2.fasta" "tr_3_96.fasta tr_4_38.fasta" "tr_3_96.fasta tr_4_39.fasta" "tr_3_96.fasta tr_4_43.fasta" "tr_3_96.fasta tr_4_50.fasta" "tr_3_96.fasta tr_4_57.fasta" "tr_3_96.fasta tr_4_7.fasta" "tr_3_96.fasta tr_4_82.fasta" "tr_3_96.fasta tr_4_83.fasta" "tr_3_96.fasta tr_4_95.fasta" "tr_3_96.fasta tr_4_97.fasta" "tr_3_96.fasta tr_5_2.fasta" "tr_3_96.fasta tr_5_22.fasta" "tr_3_96.fasta tr_5_40.fasta" "tr_3_96.fasta tr_5_43.fasta" "tr_3_96.fasta tr_5_5.fasta" "tr_3_96.fasta tr_5_6.fasta" "tr_3_96.fasta tr_5_9.fasta"
"tr_3_98.fasta" "0.231966177344149" "0.249887524882885" "0.25061384932068" "0.212282502415039" "0.233262393029406" "0.211604437917728" "0.183963068062661" "0.230060150908332" "0.223154675235292" "0.22477593149497" "0.271458589071891" "0.256679601804773" "0.208092018249742" "0.219821290975927" "0.190040201976608" "0.163665998244774" "0.149163361127691" "0.13097902010491" "0.118063083190585" "0.146092649736941" "0.135087537558454" "0.126285167965855" "0.155267558410252" "0.11785029421233" "0.070410351237203" "0.088357725842267" "0.0440489843161859" "0.0764728582763304" "0.0766346487004173" "0.0757435296860945" "tr_3_98.fasta tr_3_98.fasta" "tr_3_98.fasta tr_3_99.fasta" "tr_3_98.fasta tr_4_2.fasta" "tr_3_98.fasta tr_4_38.fasta" "tr_3_98.fasta tr_4_39.fasta" "tr_3_98.fasta tr_4_43.fasta" "tr_3_98.fasta tr_4_50.fasta" "tr_3_98.fasta tr_4_57.fasta" "tr_3_98.fasta tr_4_7.fasta" "tr_3_98.fasta tr_4_82.fasta" "tr_3_98.fasta tr_4_83.fasta" "tr_3_98.fasta tr_4_95.fasta" "tr_3_98.fasta tr_4_97.fasta" "tr_3_98.fasta tr_5_2.fasta" "tr_3_98.fasta tr_5_22.fasta" "tr_3_98.fasta tr_5_40.fasta" "tr_3_98.fasta tr_5_43.fasta" "tr_3_98.fasta tr_5_5.fasta" "tr_3_98.fasta tr_5_6.fasta" "tr_3_98.fasta tr_5_9.fasta"
"tr_3_99.fasta" "0.260047592373384" "0.34331959870886" "0.285622509277714" "0.255064748263503" "0.269937432851709" "0.235722839317888" "0.22965112737905" "0.242098747944435" "0.238303775149773" "0.28335612334862" "0.30092593215484" "0.286740602631637" "0.229360672258514" "0.249683388171324" "0.212756759943829" "0.1941244489965" "0.161054786170391" "0.120038484673216" "0.144892716923756" "0.170904590046082" "0.136330179167328" "0.164589491739147" "0.149429884419948" "0.161098257891493" "0.0952139785028815" "0.0801128765505401" "0.0755777281032677" "0.0834221524334" "0.0666137760767727" "0.061198754061489" "0.0778280610458817" "tr_3_99.fasta tr_3_99.fasta" "tr_3_99.fasta tr_4_2.fasta" "tr_3_99.fasta tr_4_38.fasta" "tr_3_99.fasta tr_4_39.fasta" "tr_3_99.fasta tr_4_43.fasta" "tr_3_99.fasta tr_4_50.fasta" "tr_3_99.fasta tr_4_57.fasta" "tr_3_99.fasta tr_4_7.fasta" "tr_3_99.fasta tr_4_82.fasta" "tr_3_99.fasta tr_4_83.fasta" "tr_3_99.fasta tr_4_95.fasta" "tr_3_99.fasta tr_4_97.fasta" "tr_3_99.fasta tr_5_2.fasta" "tr_3_99.fasta tr_5_22.fasta" "tr_3_99.fasta tr_5_40.fasta" "tr_3_99.fasta tr_5_43.fasta" "tr_3_99.fasta tr_5_5.fasta" "tr_3_99.fasta tr_5_6.fasta" "tr_3_99.fasta tr_5_9.fasta"
"tr_4_2.fasta" "0.26561716342462" "0.283506211217516" "0.289438730261206" "0.258362900616217" "0.298857647270289" "0.256765696311993" "0.288060683779811" "0.247121151302091" "0.2702440499488" "0.275994179009124" "0.274810309256261" "0.293366718625609" "0.250030674034362" "0.280452784685796" "0.269348865433124" "0.308060864809991" "0.277521179900499" "0.258227866422748" "0.258505595978643" "0.284505065499214" "0.258769653422178" "0.300469809013307" "0.214682315537289" "0.288060007862951" "0.258192316691913" "0.245650475483457" "0.225493313421145" "0.252143436934581" "0.225315267015948" "0.232019058444943" "0.234687284666297" "0.186575107093928" "tr_4_2.fasta tr_4_2.fasta" "tr_4_2.fasta tr_4_38.fasta" "tr_4_2.fasta tr_4_39.fasta" "tr_4_2.fasta tr_4_43.fasta" "tr_4_2.fasta tr_4_50.fasta" "tr_4_2.fasta tr_4_57.fasta" "tr_4_2.fasta tr_4_7.fasta" "tr_4_2.fasta tr_4_82.fasta" "tr_4_2.fasta tr_4_83.fasta" "tr_4_2.fasta tr_4_95.fasta" "tr_4_2.fasta tr_4_97.fasta" "tr_4_2.fasta tr_5_2.fasta" "tr_4_2.fasta tr_5_22.fasta" "tr_4_2.fasta tr_5_40.fasta" "tr_4_2.fasta tr_5_43.fasta" "tr_4_2.fasta tr_5_5.fasta" "tr_4_2.fasta tr_5_6.fasta" "tr_4_2.fasta tr_5_9.fasta"
"tr_4_38.fasta" "0.263299569495572" "0.277013881953477" "0.283197815352483" "0.255496666657716" "0.29235583384966" "0.248222471500297" "0.278286062112464" "0.237025982309498" "0.264965824187058" "0.277879687483895" "0.268370271833452" "0.294737520832142" "0.24056771437248" "0.271295437454423" "0.260692304656061" "0.335171003724404" "0.298654967534991" "0.292453161138785" "0.280080753667768" "0.298345699769166" "0.278491320236795" "0.301529926336668" "0.235330684751653" "0.295400141955987" "0.278942504096406" "0.264692778131493" "0.246132456073454" "0.29202665634317" "0.26000454782639" "0.268872644022487" "0.256736523197267" "0.233928136674118" "0.0825083114597097" "tr_4_38.fasta tr_4_38.fasta" "tr_4_38.fasta tr_4_39.fasta" "tr_4_38.fasta tr_4_43.fasta" "tr_4_38.fasta tr_4_50.fasta" "tr_4_38.fasta tr_4_57.fasta" "tr_4_38.fasta tr_4_7.fasta" "tr_4_38.fasta tr_4_82.fasta" "tr_4_38.fasta tr_4_83.fasta" "tr_4_38.fasta tr_4_95.fasta" "tr_4_38.fasta tr_4_97.fasta" "tr_4_38.fasta tr_5_2.fasta" "tr_4_38.fasta tr_5_22.fasta" "tr_4_38.fasta tr_5_40.fasta" "tr_4_38.fasta tr_5_43.fasta" "tr_4_38.fasta tr_5_5.fasta" "tr_4_38.fasta tr_5_6.fasta" "tr_4_38.fasta tr_5_9.fasta"
"tr_4_39.fasta" "0.278576891604513" "0.286395979916548" "0.302595057450419" "0.266382513456397" "0.32122782836052" "0.264290841094588" "0.315273098188951" "0.24661497091085" "0.277773444021358" "0.293728642740261" "0.280198932639153" "0.311550649053366" "0.257903927481411" "0.290488912725225" "0.280714155071331" "0.381925949856" "0.342617466359444" "0.327025364136475" "0.33333379215754" "0.351752542539554" "0.322798276489197" "0.365603538298739" "0.272378355213606" "0.354124809127985" "0.311754065806919" "0.290219690639285" "0.289005891216746" "0.32001578935861" "0.294952429686312" "0.307573924699609" "0.295616593825165" "0.254394742960979" "0.0826181620629375" "0.0564759512728768" "tr_4_39.fasta tr_4_39.fasta" "tr_4_39.fasta tr_4_43.fasta" "tr_4_39.fasta tr_4_50.fasta" "tr_4_39.fasta tr_4_57.fasta" "tr_4_39.fasta tr_4_7.fasta" "tr_4_39.fasta tr_4_82.fasta" "tr_4_39.fasta tr_4_83.fasta" "tr_4_39.fasta tr_4_95.fasta" "tr_4_39.fasta tr_4_97.fasta" "tr_4_39.fasta tr_5_2.fasta" "tr_4_39.fasta tr_5_22.fasta" "tr_4_39.fasta tr_5_40.fasta" "tr_4_39.fasta tr_5_43.fasta" "tr_4_39.fasta tr_5_5.fasta" "tr_4_39.fasta tr_5_6.fasta" "tr_4_39.fasta tr_5_9.fasta"
"tr_4_43.fasta" "0.267770749939469" "0.284078289140638" "0.2860268718052" "0.25283377080874" "0.309362652673676" "0.260307469039259" "0.291613415563655" "0.242061247472871" "0.272501100498969" "0.277840632798972" "0.280926330749923" "0.29502282949074" "0.24363087566935" "0.276052335353196" "0.271177633257121" "0.314496408410087" "0.278252340010067" "0.254197680121295" "0.270619522891327" "0.285880726564004" "0.256428210323995" "0.312447239699104" "0.209053627656992" "0.297006266309814" "0.259365676137827" "0.240167347832841" "0.230220778876068" "0.255862220830385" "0.222624157210725" "0.243618685037901" "0.243275889585556" "0.194197457328599" "0.0516403580060694" "0.0859277814055486" "0.0908843884744256" "tr_4_43.fasta tr_4_43.fasta" "tr_4_43.fasta tr_4_50.fasta" "tr_4_43.fasta tr_4_57.fasta" "tr_4_43.fasta tr_4_7.fasta" "tr_4_43.fasta tr_4_82.fasta" "tr_4_43.fasta tr_4_83.fasta" "tr_4_43.fasta tr_4_95.fasta" "tr_4_43.fasta tr_4_97.fasta" "tr_4_43.fasta tr_5_2.fasta" "tr_4_43.fasta tr_5_22.fasta" "tr_4_43.fasta tr_5_40.fasta" "tr_4_43.fasta tr_5_43.fasta" "tr_4_43.fasta tr_5_5.fasta" "tr_4_43.fasta tr_5_6.fasta" "tr_4_43.fasta tr_5_9.fasta"
"tr_4_50.fasta" "0.221188883480933" "0.223984981265641" "0.248266508119391" "0.212298211555781" "0.258710433555972" "0.204749990405429" "0.261838295531799" "0.188373096779453" "0.217626101891648" "0.234901450053766" "0.218221956192038" "0.250524490715239" "0.20964730386981" "0.243459646789601" "0.220896656000725" "0.339799035943026" "0.308937252215893" "0.296443471377987" "0.295746194680811" "0.313794202969504" "0.2973544141255" "0.311080356353485" "0.252936244486719" "0.309816069701385" "0.282642030932308" "0.274963159035516" "0.262807997742308" "0.290051182509016" "0.268652182326573" "0.279267348519609" "0.269008950534318" "0.24546873045697" "0.0938100151132804" "0.0862104727966365" "0.0746802870770266" "0.0979137196255027" "tr_4_50.fasta tr_4_50.fasta" "tr_4_50.fasta tr_4_57.fasta" "tr_4_50.fasta tr_4_7.fasta" "tr_4_50.fasta tr_4_82.fasta" "tr_4_50.fasta tr_4_83.fasta" "tr_4_50.fasta tr_4_95.fasta" "tr_4_50.fasta tr_4_97.fasta" "tr_4_50.fasta tr_5_2.fasta" "tr_4_50.fasta tr_5_22.fasta" "tr_4_50.fasta tr_5_40.fasta" "tr_4_50.fasta tr_5_43.fasta" "tr_4_50.fasta tr_5_5.fasta" "tr_4_50.fasta tr_5_6.fasta" "tr_4_50.fasta tr_5_9.fasta"
"tr_4_57.fasta" "0.254895884154093" "0.241411291869523" "0.270392402453406" "0.239849234937814" "0.283768752511946" "0.233164238252637" "0.290981007126252" "0.217281350746856" "0.243508684105066" "0.265465179399324" "0.240917677402354" "0.274849776837244" "0.241076378501656" "0.264386880664199" "0.248218663013756" "0.36594689973947" "0.34072897475666" "0.321853086635649" "0.330461008913191" "0.348128720475927" "0.321966491434967" "0.360227857013446" "0.288685898373161" "0.350771833792754" "0.329286325015306" "0.309407666359434" "0.301871134443643" "0.325082557985148" "0.297518897641119" "0.306674317956606" "0.31170600253596" "0.262826416168369" "0.109767625656052" "0.101769394275429" "0.0928151461071948" "0.103245563052212" "0.0551125435323634" "tr_4_57.fasta tr_4_57.fasta" "tr_4_57.fasta tr_4_7.fasta" "tr_4_57.fasta tr_4_82.fasta" "tr_4_57.fasta tr_4_83.fasta" "tr_4_57.fasta tr_4_95.fasta" "tr_4_57.fasta tr_4_97.fasta" "tr_4_57.fasta tr_5_2.fasta" "tr_4_57.fasta tr_5_22.fasta" "tr_4_57.fasta tr_5_40.fasta" "tr_4_57.fasta tr_5_43.fasta" "tr_4_57.fasta tr_5_5.fasta" "tr_4_57.fasta tr_5_6.fasta" "tr_4_57.fasta tr_5_9.fasta"
"tr_4_7.fasta" "0.283923045676056" "0.28760035634225" "0.308260220031059" "0.27662377408244" "0.312703589801545" "0.269058722463572" "0.312111840059268" "0.256527478408384" "0.280707803572025" "0.298301068153294" "0.276851013462358" "0.314372997684173" "0.268235989882422" "0.292903953913947" "0.285386904155044" "0.358192664324175" "0.3185203549161" "0.302108122388787" "0.302139474654553" "0.323412001066528" "0.2953487504624" "0.350645940299282" "0.250778262909124" "0.333546084608165" "0.307664040287267" "0.282646276246824" "0.274576607888577" "0.304189074227566" "0.263081240212573" "0.27555757868476" "0.285754445002342" "0.222312778618117" "0.0667910055949626" "0.0917321755131467" "0.0891359490418167" "0.0587203365177714" "0.0826077913034983" "0.0782640301714942" "tr_4_7.fasta tr_4_7.fasta" "tr_4_7.fasta tr_4_82.fasta" "tr_4_7.fasta tr_4_83.fasta" "tr_4_7.fasta tr_4_95.fasta" "tr_4_7.fasta tr_4_97.fasta" "tr_4_7.fasta tr_5_2.fasta" "tr_4_7.fasta tr_5_22.fasta" "tr_4_7.fasta tr_5_40.fasta" "tr_4_7.fasta tr_5_43.fasta" "tr_4_7.fasta tr_5_5.fasta" "tr_4_7.fasta tr_5_6.fasta" "tr_4_7.fasta tr_5_9.fasta"
"tr_4_82.fasta" "0.313626678192302" "0.317564746173617" "0.326590789417464" "0.289312557382838" "0.3491807919395" "0.297152341248835" "0.335779516591715" "0.291441053974241" "0.306021347357638" "0.321629474874407" "0.31359675537081" "0.328168220546689" "0.293817094931163" "0.325320646620601" "0.299157619003278" "0.365136986980509" "0.342249904778673" "0.295618833273844" "0.33472910468175" "0.360211462870467" "0.330625019488693" "0.361226050705235" "0.28681157252526" "0.361292438737862" "0.294546290676365" "0.283014829044312" "0.276913632693605" "0.272314181476563" "0.26660565589108" "0.274595393295191" "0.27721355183055" "0.220981964080275" "0.0973746550282912" "0.108132318240352" "0.0940154441024312" "0.111663282991377" "0.116589709008517" "0.120861815388081" "0.1176485327667" "tr_4_82.fasta tr_4_82.fasta" "tr_4_82.fasta tr_4_83.fasta" "tr_4_82.fasta tr_4_95.fasta" "tr_4_82.fasta tr_4_97.fasta" "tr_4_82.fasta tr_5_2.fasta" "tr_4_82.fasta tr_5_22.fasta" "tr_4_82.fasta tr_5_40.fasta" "tr_4_82.fasta tr_5_43.fasta" "tr_4_82.fasta tr_5_5.fasta" "tr_4_82.fasta tr_5_6.fasta" "tr_4_82.fasta tr_5_9.fasta"
"tr_4_83.fasta" "0.290705917131209" "0.309967959472026" "0.309929640862396" "0.277184638579288" "0.326062469748621" "0.283326677475573" "0.304573307559276" "0.267384938540799" "0.296257921094426" "0.301799826631228" "0.301349306639451" "0.319983028358107" "0.263659447453371" "0.294449913670225" "0.293562528636188" "0.33868833995144" "0.295659795320664" "0.282997534282204" "0.286415015749763" "0.300481879447609" "0.275067843895898" "0.319330427332884" "0.224047166404757" "0.307582155250391" "0.291485996199662" "0.273514454538899" "0.255194340109444" "0.290447482667777" "0.260210296815356" "0.277181136891282" "0.261797052999499" "0.227718809277261" "0.0812346174973388" "0.0609326374234293" "0.081926242369383" "0.0766444839630075" "0.117605462136826" "0.125826553843292" "0.100163629699032" "0.100484087888434" "tr_4_83.fasta tr_4_83.fasta" "tr_4_83.fasta tr_4_95.fasta" "tr_4_83.fasta tr_4_97.fasta" "tr_4_83.fasta tr_5_2.fasta" "tr_4_83.fasta tr_5_22.fasta" "tr_4_83.fasta tr_5_40.fasta" "tr_4_83.fasta tr_5_43.fasta" "tr_4_83.fasta tr_5_5.fasta" "tr_4_83.fasta tr_5_6.fasta" "tr_4_83.fasta tr_5_9.fasta"
"tr_4_95.fasta" "0.297643841578339" "0.318374697903808" "0.324967729648512" "0.283970663090388" "0.351339252344408" "0.287221890618228" "0.333171990174703" "0.267876568870574" "0.302161555249883" "0.311649231915248" "0.311673651444989" "0.333053831824495" "0.270901277748393" "0.312609204022661" "0.301098735377786" "0.37161441350989" "0.326223272167432" "0.300364835570561" "0.313988528402355" "0.338092207505878" "0.302517087045783" "0.361606719547093" "0.242934166216712" "0.346035886867872" "0.30534686964553" "0.287494129013733" "0.272833626733796" "0.295898627881024" "0.268032364221761" "0.284567515212354" "0.282631200133326" "0.226718815347009" "0.056328456624685" "0.0838609552109913" "0.0907360659922766" "0.0467704956991598" "0.0914693638692567" "0.0958863035216096" "0.064202879625959" "0.102946436151742" "0.073668023986571" "tr_4_95.fasta tr_4_95.fasta" "tr_4_95.fasta tr_4_97.fasta" "tr_4_95.fasta tr_5_2.fasta" "tr_4_95.fasta tr_5_22.fasta" "tr_4_95.fasta tr_5_40.fasta" "tr_4_95.fasta tr_5_43.fasta" "tr_4_95.fasta tr_5_5.fasta" "tr_4_95.fasta tr_5_6.fasta" "tr_4_95.fasta tr_5_9.fasta"
"tr_4_97.fasta" "0.250566555633761" "0.252153563837733" "0.268685283761938" "0.244180748241058" "0.273160602588715" "0.233412331625631" "0.272062279855183" "0.224486172463555" "0.246883133523829" "0.262123222320001" "0.245989421531986" "0.27470050547781" "0.237197891368825" "0.261116801373705" "0.246972187017307" "0.322855945016425" "0.296581054852315" "0.285305990698402" "0.27773137304615" "0.297903932511182" "0.277669705992385" "0.306160159370659" "0.244672311797097" "0.297835399347827" "0.276542918315419" "0.263006922945407" "0.245261708012876" "0.279055673559441" "0.247092929663788" "0.255841891088797" "0.25350747067336" "0.216034149259082" "0.0780980528328509" "0.0677838527128187" "0.0718624593007731" "0.0803653952537447" "0.0581130665396535" "0.0661559639534084" "0.0572121744145653" "0.10478011146126" "0.0948683316883461" "0.0769542952674161" "tr_4_97.fasta tr_4_97.fasta" "tr_4_97.fasta tr_5_2.fasta" "tr_4_97.fasta tr_5_22.fasta" "tr_4_97.fasta tr_5_40.fasta" "tr_4_97.fasta tr_5_43.fasta" "tr_4_97.fasta tr_5_5.fasta" "tr_4_97.fasta tr_5_6.fasta" "tr_4_97.fasta tr_5_9.fasta"
