"tr_1_109.fasta" "tr_1_116.fasta" "tr_1_123.fasta" "tr_1_126.fasta" "tr_1_141.fasta" "tr_1_16.fasta" "tr_1_2.fasta" "tr_1_28.fasta" "tr_1_29.fasta" "tr_1_42.fasta" "tr_1_7.fasta" "tr_1_70.fasta" "tr_1_82.fasta" "tr_2_16.fasta" "tr_2_20.fasta" "tr_2_28.fasta" "tr_2_3.fasta" "tr_2_39.fasta" "tr_2_5.fasta" "tr_2_50.fasta" "tr_2_75.fasta" "tr_2_85.fasta" "tr_2_90.fasta" "tr_2_91.fasta" "tr_3_1.fasta" "tr_3_24.fasta" "tr_3_30.fasta" "tr_3_33.fasta" "tr_3_43.fasta" "tr_3_47.fasta" "tr_3_69.fasta" "tr_3_7.fasta" "tr_3_71.fasta" "tr_4_12.fasta" "tr_4_23.fasta" "tr_4_36.fasta" "tr_4_44.fasta" "tr_4_45.fasta" "tr_4_66.fasta" "tr_4_74.fasta" "tr_4_78.fasta" "tr_4_87.fasta" "tr_4_92.fasta" "tr_4_95.fasta" "tr_5_13.fasta" "tr_5_26.fasta" "tr_5_29.fasta" "tr_5_36.fasta" "tr_5_46.fasta" "tr_5_48.fasta"
"tr_3_1.fasta" "0.1747459195703" "0.26539264856284" "0.203392140761524" "0.20935684881529" "0.177761640308937" "0.196976522393005" "0.240390574093483" "0.211130019571537" "0.170497956819578" "0.165133400759413" "0.204574406964341" "0.179680606254968" "0.258533490522748" "0.137035939377006" "0.141957160040231" "0.106382672282779" "0.135098419907431" "0.147363041461826" "0.127344201789261" "0.111189190036053" "0.126023522723703" "0.130373574898313" "0.118737564048423" "0.132608924799877" "tr_3_1.fasta tr_3_1.fasta" "tr_3_1.fasta tr_3_24.fasta" "tr_3_1.fasta tr_3_30.fasta" "tr_3_1.fasta tr_3_33.fasta" "tr_3_1.fasta tr_3_43.fasta" "tr_3_1.fasta tr_3_47.fasta" "tr_3_1.fasta tr_3_69.fasta" "tr_3_1.fasta tr_3_7.fasta" "tr_3_1.fasta tr_3_71.fasta" "tr_3_1.fasta tr_4_12.fasta" "tr_3_1.fasta tr_4_23.fasta" "tr_3_1.fasta tr_4_36.fasta" "tr_3_1.fasta tr_4_44.fasta" "tr_3_1.fasta tr_4_45.fasta" "tr_3_1.fasta tr_4_66.fasta" "tr_3_1.fasta tr_4_74.fasta" "tr_3_1.fasta tr_4_78.fasta" "tr_3_1.fasta tr_4_87.fasta" "tr_3_1.fasta tr_4_92.fasta" "tr_3_1.fasta tr_4_95.fasta" "tr_3_1.fasta tr_5_13.fasta" "tr_3_1.fasta tr_5_26.fasta" "tr_3_1.fasta tr_5_29.fasta" "tr_3_1.fasta tr_5_36.fasta" "tr_3_1.fasta tr_5_46.fasta" "tr_3_1.fasta tr_5_48.fasta"
"tr_3_24.fasta" "0.195499688131475" "0.292319063644322" "0.231543790364184" "0.2279443562308" "0.205829050215597" "0.217862544288751" "0.269128448651337" "0.237777729970624" "0.209308673902406" "0.183510094607967" "0.232960656698228" "0.212513959594451" "0.292130984066674" "0.139803213614551" "0.145569044472693" "0.123459747646256" "0.163642704204803" "0.166078366068714" "0.147854556378164" "0.117884122046315" "0.129700063607452" "0.137569010452636" "0.132333058960139" "0.155263208878223" "0.0685240493091384" "tr_3_24.fasta tr_3_24.fasta" "tr_3_24.fasta tr_3_30.fasta" "tr_3_24.fasta tr_3_33.fasta" "tr_3_24.fasta tr_3_43.fasta" "tr_3_24.fasta tr_3_47.fasta" "tr_3_24.fasta tr_3_69.fasta" "tr_3_24.fasta tr_3_7.fasta" "tr_3_24.fasta tr_3_71.fasta" "tr_3_24.fasta tr_4_12.fasta" "tr_3_24.fasta tr_4_23.fasta" "tr_3_24.fasta tr_4_36.fasta" "tr_3_24.fasta tr_4_44.fasta" "tr_3_24.fasta tr_4_45.fasta" "tr_3_24.fasta tr_4_66.fasta" "tr_3_24.fasta tr_4_74.fasta" "tr_3_24.fasta tr_4_78.fasta" "tr_3_24.fasta tr_4_87.fasta" "tr_3_24.fasta tr_4_92.fasta" "tr_3_24.fasta tr_4_95.fasta" "tr_3_24.fasta tr_5_13.fasta" "tr_3_24.fasta tr_5_26.fasta" "tr_3_24.fasta tr_5_29.fasta" "tr_3_24.fasta tr_5_36.fasta" "tr_3_24.fasta tr_5_46.fasta" "tr_3_24.fasta tr_5_48.fasta"
"tr_3_30.fasta" "0.221874190838027" "0.334824819531131" "0.245933829431005" "0.258768844218273" "0.24289379145077" "0.258738524912957" "0.302530200471435" "0.26940565121551" "0.253220403802588" "0.222577346239003" "0.248590712183396" "0.257091682267651" "0.289518261855128" "0.195182009513153" "0.201950812352866" "0.161386513391257" "0.189529668491808" "0.208633926075592" "0.17711036921081" "0.182659627368996" "0.202456160719715" "0.204618485435871" "0.154197550120622" "0.187704518492677" "0.0746772138336463" "0.125762379488082" "tr_3_30.fasta tr_3_30.fasta" "tr_3_30.fasta tr_3_33.fasta" "tr_3_30.fasta tr_3_43.fasta" "tr_3_30.fasta tr_3_47.fasta" "tr_3_30.fasta tr_3_69.fasta" "tr_3_30.fasta tr_3_7.fasta" "tr_3_30.fasta tr_3_71.fasta" "tr_3_30.fasta tr_4_12.fasta" "tr_3_30.fasta tr_4_23.fasta" "tr_3_30.fasta tr_4_36.fasta" "tr_3_30.fasta tr_4_44.fasta" "tr_3_30.fasta tr_4_45.fasta" "tr_3_30.fasta tr_4_66.fasta" "tr_3_30.fasta tr_4_74.fasta" "tr_3_30.fasta tr_4_78.fasta" "tr_3_30.fasta tr_4_87.fasta" "tr_3_30.fasta tr_4_92.fasta" "tr_3_30.fasta tr_4_95.fasta" "tr_3_30.fasta tr_5_13.fasta" "tr_3_30.fasta tr_5_26.fasta" "tr_3_30.fasta tr_5_29.fasta" "tr_3_30.fasta tr_5_36.fasta" "tr_3_30.fasta tr_5_46.fasta" "tr_3_30.fasta tr_5_48.fasta"
"tr_3_33.fasta" "0.204909040786218" "0.320436570010657" "0.232556209505027" "0.242971312018787" "0.233149923377327" "0.234107442818199" "0.282205175053437" "0.264748648875923" "0.216642808430583" "0.216732129033905" "0.243659296305525" "0.255893973040716" "0.330896278994223" "0.155340140656058" "0.162702599873001" "0.136962525082573" "0.165621093549439" "0.191878139588168" "0.141997147648946" "0.152109804308779" "0.172093081062833" "0.157614567675075" "0.139390218064314" "0.167262234954363" "0.0889918317952146" "0.0978681606818191" "0.0749298562239836" "tr_3_33.fasta tr_3_33.fasta" "tr_3_33.fasta tr_3_43.fasta" "tr_3_33.fasta tr_3_47.fasta" "tr_3_33.fasta tr_3_69.fasta" "tr_3_33.fasta tr_3_7.fasta" "tr_3_33.fasta tr_3_71.fasta" "tr_3_33.fasta tr_4_12.fasta" "tr_3_33.fasta tr_4_23.fasta" "tr_3_33.fasta tr_4_36.fasta" "tr_3_33.fasta tr_4_44.fasta" "tr_3_33.fasta tr_4_45.fasta" "tr_3_33.fasta tr_4_66.fasta" "tr_3_33.fasta tr_4_74.fasta" "tr_3_33.fasta tr_4_78.fasta" "tr_3_33.fasta tr_4_87.fasta" "tr_3_33.fasta tr_4_92.fasta" "tr_3_33.fasta tr_4_95.fasta" "tr_3_33.fasta tr_5_13.fasta" "tr_3_33.fasta tr_5_26.fasta" "tr_3_33.fasta tr_5_29.fasta" "tr_3_33.fasta tr_5_36.fasta" "tr_3_33.fasta tr_5_46.fasta" "tr_3_33.fasta tr_5_48.fasta"
"tr_3_43.fasta" "0.203798599109318" "0.319692072216238" "0.23473103622924" "0.243088648289677" "0.225706021362872" "0.231372045547981" "0.286324390119225" "0.259922742417574" "0.233289977069005" "0.212267721012622" "0.240405964946941" "0.238275825569004" "0.318764452813539" "0.166074423849069" "0.166256461733284" "0.13315315313908" "0.176486942354413" "0.190979340509194" "0.155592916139903" "0.149162599257064" "0.158484991297547" "0.169852192170011" "0.143112256269893" "0.174792100912179" "0.0629379218946205" "0.0859917683604594" "0.0722935367975826" "0.0524525363792901" "tr_3_43.fasta tr_3_43.fasta" "tr_3_43.fasta tr_3_47.fasta" "tr_3_43.fasta tr_3_69.fasta" "tr_3_43.fasta tr_3_7.fasta" "tr_3_43.fasta tr_3_71.fasta" "tr_3_43.fasta tr_4_12.fasta" "tr_3_43.fasta tr_4_23.fasta" "tr_3_43.fasta tr_4_36.fasta" "tr_3_43.fasta tr_4_44.fasta" "tr_3_43.fasta tr_4_45.fasta" "tr_3_43.fasta tr_4_66.fasta" "tr_3_43.fasta tr_4_74.fasta" "tr_3_43.fasta tr_4_78.fasta" "tr_3_43.fasta tr_4_87.fasta" "tr_3_43.fasta tr_4_92.fasta" "tr_3_43.fasta tr_4_95.fasta" "tr_3_43.fasta tr_5_13.fasta" "tr_3_43.fasta tr_5_26.fasta" "tr_3_43.fasta tr_5_29.fasta" "tr_3_43.fasta tr_5_36.fasta" "tr_3_43.fasta tr_5_46.fasta" "tr_3_43.fasta tr_5_48.fasta"
"tr_3_47.fasta" "0.215144894139221" "0.326098736470647" "0.262690638491965" "0.251508784760573" "0.236047834305662" "0.235846453142199" "0.303317964484924" "0.27111761220287" "0.261486125044615" "0.217313450749032" "0.256753258412512" "0.246741061921904" "0.294371485263517" "0.204331937418917" "0.181944250541142" "0.160073819622221" "0.21988255815803" "0.211088703391509" "0.19736702124259" "0.170248468397272" "0.171712926045539" "0.197895593554882" "0.16566489212655" "0.211047623690364" "0.0909825999755771" "0.076707860462516" "0.117121836652836" "0.0998809209445519" "0.0858046054823379" "tr_3_47.fasta tr_3_47.fasta" "tr_3_47.fasta tr_3_69.fasta" "tr_3_47.fasta tr_3_7.fasta" "tr_3_47.fasta tr_3_71.fasta" "tr_3_47.fasta tr_4_12.fasta" "tr_3_47.fasta tr_4_23.fasta" "tr_3_47.fasta tr_4_36.fasta" "tr_3_47.fasta tr_4_44.fasta" "tr_3_47.fasta tr_4_45.fasta" "tr_3_47.fasta tr_4_66.fasta" "tr_3_47.fasta tr_4_74.fasta" "tr_3_47.fasta tr_4_78.fasta" "tr_3_47.fasta tr_4_87.fasta" "tr_3_47.fasta tr_4_92.fasta" "tr_3_47.fasta tr_4_95.fasta" "tr_3_47.fasta tr_5_13.fasta" "tr_3_47.fasta tr_5_26.fasta" "tr_3_47.fasta tr_5_29.fasta" "tr_3_47.fasta tr_5_36.fasta" "tr_3_47.fasta tr_5_46.fasta" "tr_3_47.fasta tr_5_48.fasta"
"tr_3_69.fasta" "0.160938380270134" "0.289476334233668" "0.194559251688615" "0.20658090278431" "0.190945110459333" "0.200157212457349" "0.238287432845786" "0.214996165367306" "0.183736210827681" "0.180350280976845" "0.201052427362554" "0.199811598945733" "0.241727426970017" "0.139013733757607" "0.136370146785651" "0.0996083103958122" "0.154269581494077" "0.173690469054597" "0.126342518201056" "0.128583380361616" "0.14805796203075" "0.148186157097898" "0.114335091941322" "0.145403146518463" "0.0770006533513886" "0.09655452996035" "0.0893259603476535" "0.0859172325327386" "0.0758861571084353" "0.114467190194924" "tr_3_69.fasta tr_3_69.fasta" "tr_3_69.fasta tr_3_7.fasta" "tr_3_69.fasta tr_3_71.fasta" "tr_3_69.fasta tr_4_12.fasta" "tr_3_69.fasta tr_4_23.fasta" "tr_3_69.fasta tr_4_36.fasta" "tr_3_69.fasta tr_4_44.fasta" "tr_3_69.fasta tr_4_45.fasta" "tr_3_69.fasta tr_4_66.fasta" "tr_3_69.fasta tr_4_74.fasta" "tr_3_69.fasta tr_4_78.fasta" "tr_3_69.fasta tr_4_87.fasta" "tr_3_69.fasta tr_4_92.fasta" "tr_3_69.fasta tr_4_95.fasta" "tr_3_69.fasta tr_5_13.fasta" "tr_3_69.fasta tr_5_26.fasta" "tr_3_69.fasta tr_5_29.fasta" "tr_3_69.fasta tr_5_36.fasta" "tr_3_69.fasta tr_5_46.fasta" "tr_3_69.fasta tr_5_48.fasta"
"tr_3_7.fasta" "0.175714528954533" "0.275580461783672" "0.201890374001486" "0.216253632791301" "0.181932136176453" "0.205751334256692" "0.246315324408677" "0.221938095678732" "0.197025769716731" "0.171825590462267" "0.205831938388147" "0.189614650477262" "0.279806820510321" "0.15897678983264" "0.148184643574945" "0.114787675224484" "0.175769329790307" "0.179935491016413" "0.161904532493286" "0.127508681433319" "0.139117648047777" "0.157392323687556" "0.133249543486718" "0.174364204975359" "0.052351101295992" "0.0816327527766532" "0.0946752973327585" "0.0870970906719385" "0.0602543005990717" "0.092503343414324" "0.085322583452816" "tr_3_7.fasta tr_3_7.fasta" "tr_3_7.fasta tr_3_71.fasta" "tr_3_7.fasta tr_4_12.fasta" "tr_3_7.fasta tr_4_23.fasta" "tr_3_7.fasta tr_4_36.fasta" "tr_3_7.fasta tr_4_44.fasta" "tr_3_7.fasta tr_4_45.fasta" "tr_3_7.fasta tr_4_66.fasta" "tr_3_7.fasta tr_4_74.fasta" "tr_3_7.fasta tr_4_78.fasta" "tr_3_7.fasta tr_4_87.fasta" "tr_3_7.fasta tr_4_92.fasta" "tr_3_7.fasta tr_4_95.fasta" "tr_3_7.fasta tr_5_13.fasta" "tr_3_7.fasta tr_5_26.fasta" "tr_3_7.fasta tr_5_29.fasta" "tr_3_7.fasta tr_5_36.fasta" "tr_3_7.fasta tr_5_46.fasta" "tr_3_7.fasta tr_5_48.fasta"
"tr_3_71.fasta" "0.197988390971472" "0.327701027202337" "0.221552093275693" "0.244342112926414" "0.233703124798571" "0.235636300865575" "0.284362707133769" "0.233670943762405" "0.209357664898296" "0.213781037525172" "0.248696352737167" "0.250076792988755" "0.247992586707898" "0.142883971058847" "0.155543535452695" "0.130927757879468" "0.155622637867097" "0.178641491029069" "0.130807325175145" "0.143367905897942" "0.164606085369836" "0.146997660272616" "0.133819542821335" "0.143355701479724" "0.0769689685145542" "0.0803463789318324" "0.0744594415250137" "0.0475083355673059" "0.0613462985239343" "0.0960055994878708" "0.0806395132391055" "0.0899616300640629" "tr_3_71.fasta tr_3_71.fasta" "tr_3_71.fasta tr_4_12.fasta" "tr_3_71.fasta tr_4_23.fasta" "tr_3_71.fasta tr_4_36.fasta" "tr_3_71.fasta tr_4_44.fasta" "tr_3_71.fasta tr_4_45.fasta" "tr_3_71.fasta tr_4_66.fasta" "tr_3_71.fasta tr_4_74.fasta" "tr_3_71.fasta tr_4_78.fasta" "tr_3_71.fasta tr_4_87.fasta" "tr_3_71.fasta tr_4_92.fasta" "tr_3_71.fasta tr_4_95.fasta" "tr_3_71.fasta tr_5_13.fasta" "tr_3_71.fasta tr_5_26.fasta" "tr_3_71.fasta tr_5_29.fasta" "tr_3_71.fasta tr_5_36.fasta" "tr_3_71.fasta tr_5_46.fasta" "tr_3_71.fasta tr_5_48.fasta"
"tr_4_12.fasta" "0.27511622600279" "0.197553491514409" "0.224277578369558" "0.242310586327651" "0.264892536540072" "0.28785929569789" "0.268657264890638" "0.22965151262521" "0.293127554834436" "0.231392783519435" "0.242313398238774" "0.294815799865958" "0.242479778759316" "0.326378102117031" "0.349793409542316" "0.314461775291307" "0.295927837835452" "0.268326271931331" "0.31765290596378" "0.295236242161259" "0.338594359236828" "0.313724444152852" "0.225301289671162" "0.301617734864593" "0.250211455020389" "0.329467843505188" "0.306629172754406" "0.308937642741674" "0.324353393617616" "0.378352110314104" "0.317270067259412" "0.317556418001193" "0.305344817931744" "tr_4_12.fasta tr_4_12.fasta" "tr_4_12.fasta tr_4_23.fasta" "tr_4_12.fasta tr_4_36.fasta" "tr_4_12.fasta tr_4_44.fasta" "tr_4_12.fasta tr_4_45.fasta" "tr_4_12.fasta tr_4_66.fasta" "tr_4_12.fasta tr_4_74.fasta" "tr_4_12.fasta tr_4_78.fasta" "tr_4_12.fasta tr_4_87.fasta" "tr_4_12.fasta tr_4_92.fasta" "tr_4_12.fasta tr_4_95.fasta" "tr_4_12.fasta tr_5_13.fasta" "tr_4_12.fasta tr_5_26.fasta" "tr_4_12.fasta tr_5_29.fasta" "tr_4_12.fasta tr_5_36.fasta" "tr_4_12.fasta tr_5_46.fasta" "tr_4_12.fasta tr_5_48.fasta"
"tr_4_23.fasta" "0.308306152870924" "0.268262121917504" "0.268094167161031" "0.2905479301904" "0.272357243071997" "0.317014362500213" "0.309483622520158" "0.284765536530936" "0.33155576596268" "0.260129430191094" "0.269521506458978" "0.32578884987796" "0.296134028659871" "0.301644950277097" "0.328822741909613" "0.288654702548695" "0.261239141387824" "0.256222717683202" "0.275958229497179" "0.275488766451279" "0.317119681235489" "0.286627687502217" "0.218503580776306" "0.263797000652896" "0.221270753053552" "0.303803028504311" "0.261724130443934" "0.272236482499081" "0.287772416550556" "0.346187922170274" "0.284906541434382" "0.296983873025938" "0.266097237635334" "0.097588996083407" "tr_4_23.fasta tr_4_23.fasta" "tr_4_23.fasta tr_4_36.fasta" "tr_4_23.fasta tr_4_44.fasta" "tr_4_23.fasta tr_4_45.fasta" "tr_4_23.fasta tr_4_66.fasta" "tr_4_23.fasta tr_4_74.fasta" "tr_4_23.fasta tr_4_78.fasta" "tr_4_23.fasta tr_4_87.fasta" "tr_4_23.fasta tr_4_92.fasta" "tr_4_23.fasta tr_4_95.fasta" "tr_4_23.fasta tr_5_13.fasta" "tr_4_23.fasta tr_5_26.fasta" "tr_4_23.fasta tr_5_29.fasta" "tr_4_23.fasta tr_5_36.fasta" "tr_4_23.fasta tr_5_46.fasta" "tr_4_23.fasta tr_5_48.fasta"
"tr_4_36.fasta" "0.301942075885675" "0.228357797425344" "0.251882545945642" "0.27329845563355" "0.293231142841446" "0.316855339650663" "0.302683632434036" "0.260799369888631" "0.325402548637521" "0.238488967474605" "0.271311208107371" "0.323429326218204" "0.278374679504912" "0.329786617922589" "0.368737164925413" "0.316057215501596" "0.293239365283549" "0.260981953120666" "0.316865099818949" "0.298266133376213" "0.358070388126667" "0.316371356175147" "0.22027618789786" "0.301462095834141" "0.23266471296275" "0.333998194645057" "0.295956778446266" "0.305319127791567" "0.318392191171086" "0.384340882670319" "0.316862837456768" "0.314705341014054" "0.29334717850929" "0.0468751694042134" "0.0804668089622036" "tr_4_36.fasta tr_4_36.fasta" "tr_4_36.fasta tr_4_44.fasta" "tr_4_36.fasta tr_4_45.fasta" "tr_4_36.fasta tr_4_66.fasta" "tr_4_36.fasta tr_4_74.fasta" "tr_4_36.fasta tr_4_78.fasta" "tr_4_36.fasta tr_4_87.fasta" "tr_4_36.fasta tr_4_92.fasta" "tr_4_36.fasta tr_4_95.fasta" "tr_4_36.fasta tr_5_13.fasta" "tr_4_36.fasta tr_5_26.fasta" "tr_4_36.fasta tr_5_29.fasta" "tr_4_36.fasta tr_5_36.fasta" "tr_4_36.fasta tr_5_46.fasta" "tr_4_36.fasta tr_5_48.fasta"
"tr_4_44.fasta" "0.297619814671495" "0.243422803611946" "0.259731917957462" "0.268679119223071" "0.291360576801074" "0.308772382392571" "0.298729108659969" "0.265249131800589" "0.312696598383001" "0.244452483364952" "0.271917821612377" "0.318217928013424" "0.271546435512966" "0.305298965688528" "0.345205471130023" "0.308233121205189" "0.27598148189852" "0.304336298886397" "0.293635888557419" "0.295053314025886" "0.336619214359049" "0.305146629510442" "0.286332746990568" "0.279038630498028" "0.237305603714785" "0.314138430038584" "0.284017324548934" "0.288962502680895" "0.306895127862943" "0.367033924336593" "0.299845764599222" "0.311997411493595" "0.27981069183161" "0.0754441098245415" "0.0568321881364248" "0.0665630795147046" "tr_4_44.fasta tr_4_44.fasta" "tr_4_44.fasta tr_4_45.fasta" "tr_4_44.fasta tr_4_66.fasta" "tr_4_44.fasta tr_4_74.fasta" "tr_4_44.fasta tr_4_78.fasta" "tr_4_44.fasta tr_4_87.fasta" "tr_4_44.fasta tr_4_92.fasta" "tr_4_44.fasta tr_4_95.fasta" "tr_4_44.fasta tr_5_13.fasta" "tr_4_44.fasta tr_5_26.fasta" "tr_4_44.fasta tr_5_29.fasta" "tr_4_44.fasta tr_5_36.fasta" "tr_4_44.fasta tr_5_46.fasta" "tr_4_44.fasta tr_5_48.fasta"
"tr_4_45.fasta" "0.276554873660043" "0.226445939509999" "0.228763168585943" "0.254939542709599" "0.261007681855559" "0.285044836575657" "0.274499722266939" "0.245744753486318" "0.294831719285764" "0.239344884561087" "0.247862738178137" "0.292372086645222" "0.258048072864918" "0.303161856981487" "0.306866556867013" "0.281543301312785" "0.265211285679885" "0.291727456692039" "0.283560940822592" "0.252210357268069" "0.293300171619307" "0.279246901697194" "0.277845340784959" "0.284419297616417" "0.238507771251133" "0.303265250322904" "0.276076102858487" "0.278417623893815" "0.29195758310535" "0.336443403880109" "0.290487790654171" "0.285418507807108" "0.275793211828981" "0.0912132938071652" "0.0797150042925098" "0.0896975558484542" "0.0840659165605916" "tr_4_45.fasta tr_4_45.fasta" "tr_4_45.fasta tr_4_66.fasta" "tr_4_45.fasta tr_4_74.fasta" "tr_4_45.fasta tr_4_78.fasta" "tr_4_45.fasta tr_4_87.fasta" "tr_4_45.fasta tr_4_92.fasta" "tr_4_45.fasta tr_4_95.fasta" "tr_4_45.fasta tr_5_13.fasta" "tr_4_45.fasta tr_5_26.fasta" "tr_4_45.fasta tr_5_29.fasta" "tr_4_45.fasta tr_5_36.fasta" "tr_4_45.fasta tr_5_46.fasta" "tr_4_45.fasta tr_5_48.fasta"
"tr_4_66.fasta" "0.318941491235302" "0.277405161156226" "0.27607498340509" "0.300328400245876" "0.311781335134483" "0.33507415976671" "0.326267512958896" "0.291236247788407" "0.355643562758083" "0.334856918703414" "0.295286997841382" "0.342227711574421" "0.310804074559332" "0.351941557954622" "0.375987612314568" "0.324392869483192" "0.30894021717997" "0.337302477024896" "0.33322940509203" "0.312153963585224" "0.359863046106523" "0.333245985375167" "0.315711122852814" "0.312578899767704" "0.248351124912901" "0.348637357479652" "0.310600619608767" "0.320982560978119" "0.328510174353281" "0.385696221110307" "0.324234969266998" "0.33047521007991" "0.309535771939822" "0.109217235006728" "0.0640868381332749" "0.0952952894572883" "0.0646422677415789" "0.0868310514534755" "tr_4_66.fasta tr_4_66.fasta" "tr_4_66.fasta tr_4_74.fasta" "tr_4_66.fasta tr_4_78.fasta" "tr_4_66.fasta tr_4_87.fasta" "tr_4_66.fasta tr_4_92.fasta" "tr_4_66.fasta tr_4_95.fasta" "tr_4_66.fasta tr_5_13.fasta" "tr_4_66.fasta tr_5_26.fasta" "tr_4_66.fasta tr_5_29.fasta" "tr_4_66.fasta tr_5_36.fasta" "tr_4_66.fasta tr_5_46.fasta" "tr_4_66.fasta tr_5_48.fasta"
"tr_4_74.fasta" "0.281221181440639" "0.242176409318071" "0.251197929515673" "0.258916074203239" "0.26533898509732" "0.289926140112825" "0.289409014522116" "0.256845696935688" "0.281893043025913" "0.222878704282877" "0.258642081666271" "0.290023545660632" "0.267708474047595" "0.270585598398433" "0.302464914354171" "0.2691219739475" "0.245321865692345" "0.269487192016229" "0.269698109443697" "0.240046770080758" "0.291714587092931" "0.269808460741279" "0.247492925441728" "0.248261970678483" "0.193473557106947" "0.275741403538642" "0.244649111257996" "0.249951368322631" "0.258303757049958" "0.317360848399068" "0.253396147654594" "0.255553818601353" "0.24322045536657" "0.102235529043694" "0.0823496811044132" "0.0869968149285357" "0.0739536701872507" "0.0887160084929535" "0.0877166550646762" "tr_4_74.fasta tr_4_74.fasta" "tr_4_74.fasta tr_4_78.fasta" "tr_4_74.fasta tr_4_87.fasta" "tr_4_74.fasta tr_4_92.fasta" "tr_4_74.fasta tr_4_95.fasta" "tr_4_74.fasta tr_5_13.fasta" "tr_4_74.fasta tr_5_26.fasta" "tr_4_74.fasta tr_5_29.fasta" "tr_4_74.fasta tr_5_36.fasta" "tr_4_74.fasta tr_5_46.fasta" "tr_4_74.fasta tr_5_48.fasta"
"tr_4_78.fasta" "0.290303320187883" "0.228299005641039" "0.242933286178303" "0.262413697795857" "0.253424628344596" "0.29540314245739" "0.287429459463299" "0.253573458181825" "0.302308685245945" "0.241883902584719" "0.249145539496586" "0.29349988234193" "0.263526989748845" "0.313676340151616" "0.333610062141163" "0.304242437196447" "0.280268828155795" "0.26157002822283" "0.299986133442322" "0.282719900083001" "0.322283572880015" "0.298232628121972" "0.220540296013643" "0.282964073659108" "0.237561631776167" "0.319232227094798" "0.262813171471929" "0.278839771443665" "0.29627507429467" "0.350326411649197" "0.299598157050995" "0.296933135427457" "0.275321422729091" "0.0708808935902315" "0.0842350395133429" "0.0651118208378379" "0.0748342229175887" "0.0858440282514993" "0.089224361698377" "0.0759536745082672" "tr_4_78.fasta tr_4_78.fasta" "tr_4_78.fasta tr_4_87.fasta" "tr_4_78.fasta tr_4_92.fasta" "tr_4_78.fasta tr_4_95.fasta" "tr_4_78.fasta tr_5_13.fasta" "tr_4_78.fasta tr_5_26.fasta" "tr_4_78.fasta tr_5_29.fasta" "tr_4_78.fasta tr_5_36.fasta" "tr_4_78.fasta tr_5_46.fasta" "tr_4_78.fasta tr_5_48.fasta"
"tr_4_87.fasta" "0.336289610459206" "0.260007575017774" "0.266397638991566" "0.312537544087614" "0.304021865456159" "0.338070483261493" "0.333145311670598" "0.302638083561958" "0.350838105982422" "0.251441301557594" "0.294843033587154" "0.350496006675142" "0.324476031027301" "0.326954293479042" "0.344922781641434" "0.294694662251286" "0.274738564675813" "0.263600573584242" "0.309742662064775" "0.263693966480554" "0.318035426948962" "0.293995325161701" "0.218580277711161" "0.311401678304033" "0.241694181882299" "0.341879444198302" "0.288711397762775" "0.284055199347823" "0.304288366674422" "0.374335996873592" "0.315036992623339" "0.293141004321338" "0.302049206609873" "0.12826447376382" "0.11547866033451" "0.116085204413" "0.132821298450646" "0.0941720539412673" "0.145701340997719" "0.114095004678265" "0.108199064264552" "tr_4_87.fasta tr_4_87.fasta" "tr_4_87.fasta tr_4_92.fasta" "tr_4_87.fasta tr_4_95.fasta" "tr_4_87.fasta tr_5_13.fasta" "tr_4_87.fasta tr_5_26.fasta" "tr_4_87.fasta tr_5_29.fasta" "tr_4_87.fasta tr_5_36.fasta" "tr_4_87.fasta tr_5_46.fasta" "tr_4_87.fasta tr_5_48.fasta"
"tr_4_92.fasta" "0.292013007457689" "0.239989255635039" "0.243894425703605" "0.270724250518194" "0.269516517363645" "0.296160287046351" "0.288348239072949" "0.260627222734268" "0.301119208004199" "0.282183827291256" "0.263711601727595" "0.302532175483756" "0.275231075026974" "0.290847599638885" "0.306058866984629" "0.275192287462065" "0.254730076015487" "0.282272914900575" "0.278504629272885" "0.246933623410037" "0.294472819707165" "0.268945930202013" "0.268711161934145" "0.270543046326085" "0.222023654867841" "0.298340213932614" "0.269010552334942" "0.26855423770113" "0.283535526783376" "0.330679082002194" "0.285472512616712" "0.277227852796073" "0.269379052408694" "0.0929947757826838" "0.065971728531922" "0.0763659128959148" "0.075987033376083" "0.0491181778449004" "0.0754374654161382" "0.0669680342172467" "0.0698607747171176" "0.0660274818861552" "tr_4_92.fasta tr_4_92.fasta" "tr_4_92.fasta tr_4_95.fasta" "tr_4_92.fasta tr_5_13.fasta" "tr_4_92.fasta tr_5_26.fasta" "tr_4_92.fasta tr_5_29.fasta" "tr_4_92.fasta tr_5_36.fasta" "tr_4_92.fasta tr_5_46.fasta" "tr_4_92.fasta tr_5_48.fasta"
